0,1
0.045877457,0.130817543
0.044879675,0.090702239
0.045576334,0.076555698
0.045877218,0.069292371
0.04587698,0.064845922
0.046266794,0.061877587
0.045877457,0.059872369
0.044880152,0.058403151
0.045812368,0.057263843
0.046875,0.05630233
0.045877457,0.055490126
0.051861286,0.054864432
0.053934813,0.054685422
0.048868895,0.054349708
0.045877218,0.053839342
0.045877218,0.053455588
0.045922279,0.053205678
0.045877457,0.052896473
0.045855522,0.052596055
0.045877695,0.052327851
0.045877218,0.052113592
0.049866438,0.051911029
0.04534173,0.051706194
0.046380758,0.051496772
0.046875,0.051340488
0.045877218,0.05114821
0.045877218,0.050976722
0.049866438,0.050851144
0.045078516,0.050723468
0.044879913,0.050579436
0.044879913,0.050443679
0.046014547,0.050318221
0.045877218,0.050215351
0.044879913,0.050112897
0.044385433,0.050007575
0.049866915,0.049956614
0.051860571,0.050017381
0.052652121,0.050054797
0.045877457,0.050014304
0.044879675,0.049948809
0.045877218,0.04986375
0.044880152,0.04977926
0.044880152,0.049698694
0.045877695,0.049624433
0.046624422,0.049552997
0.045877457,0.049480134
0.045383215,0.049411081
0.045383215,0.049346504
0.045877218,0.049283847
0.045443058,0.049222976
0.044879913,0.04916654
0.045877457,0.04911148
0.046875477,0.049057713
0.045262337,0.049002338
0.044879913,0.048952065
0.044879913,0.048904749
0.04488039,0.048858412
0.045564175,0.048813761
0.045877218,0.048770186
0.044880152,0.048727791
0.045889139,0.048686783
0.046444893,0.048646788
0.045877457,0.048608723
0.044879913,0.048571381
0.044879913,0.048535668
0.045646906,0.048501969
0.044879675,0.048468387
0.04487896,0.048435162
0.044703484,0.048403346
0.045479298,0.048373332
0.044879436,0.048344573
0.044879913,0.048315169
0.045296907,0.048289465
0.045746565,0.048262841
0.045877218,0.048236621
0.047002792,0.048210593
0.04585743,0.048183487
0.044708967,0.048157257
0.044879675,0.048132896
0.04587698,0.048110186
0.044488668,0.04808562
0.045142412,0.048064539
0.044877529,0.048043052
0.045876741,0.048021935
0.044879436,0.048000432
0.044880152,0.047979628
0.045877457,0.047960314
0.044943571,0.047940488
0.045877457,0.047921789
0.045913935,0.047903326
0.045384169,0.047885476
0.045877218,0.047865527
0.045877218,0.04784835
