,0,1
0,0.018286943435668945,0.06317585164850409
1,0.017978668212890625,0.041973272959391274
2,0.018004894256591797,0.03443744105677451
3,0.0177309513092041,0.030580491554446337
4,0.018019914627075195,0.02824094248752968
5,0.018110990524291992,0.026662865623098907
6,0.017993450164794922,0.025535707742395535
7,0.018027544021606445,0.024681756525863834
8,0.018010377883911133,0.024015319216382374
9,0.017986297607421875,0.023480443671198174
10,0.0179595947265625,0.02304211607924453
11,0.01798701286315918,0.02267722847047916
12,0.0179903507232666,0.022367404617426048
13,0.017995595932006836,0.022101025209359245
14,0.01800084114074707,0.02187063362424737
15,0.018007755279541016,0.021668508186103393
16,0.017985105514526367,0.021489784731502422
17,0.01801776885986328,0.021330996771543723
18,0.018010616302490234,0.02118882583698053
19,0.01799774169921875,0.02106070874342278
20,0.017996788024902344,0.020946534324031305
21,0.018001317977905273,0.020850042412183942
22,0.01800060272216797,0.020761512574695405
23,0.017978191375732422,0.02067258249179951
24,0.01799297332763672,0.020590571293317938
25,0.01797771453857422,0.020514819813870835
26,0.017986059188842773,0.020444465299374062
27,0.017960548400878906,0.020378595569379813
28,0.0179901123046875,0.02031757741449625
29,0.017951011657714844,0.02026047183825724
30,0.017972469329833984,0.02020727016534836
31,0.01796889305114746,0.02015724360385788
32,0.017992258071899414,0.020110131030356415
33,0.017975568771362305,0.020065897021475425
34,0.017992258071899414,0.020024175997133607
35,0.017968177795410156,0.019984648828691394
36,0.01800537109375,0.01994744401093763
37,0.017955303192138672,0.019912080189061602
38,0.017984390258789062,0.01987867282174737
39,0.01796102523803711,0.019846886470728086
40,0.017985820770263672,0.01981656104688807
41,0.017975330352783203,0.0197877391217157
42,0.017996788024902344,0.019760177196316817
43,0.017975330352783203,0.019733889573285368
44,0.01798081398010254,0.019708774042235245
45,0.01799178123474121,0.019684712954043306
46,0.017986536026000977,0.01966179353669444
47,0.01798558235168457,0.01963970566985513
48,0.017968416213989258,0.019618968128429653
49,0.01794719696044922,0.019598797171891568
50,0.01797628402709961,0.01957941148612364
51,0.016591548919677734,0.01956084364892883
52,0.018069982528686523,0.019543251299813193
53,0.017982959747314453,0.019526601498757186
54,0.01797342300415039,0.019509966706623832
55,0.01797175407409668,0.019493827632829256
56,0.01797652244567871,0.01947812608161031
57,0.017968416213989258,0.01946307952145496
58,0.017978191375732422,0.01944844291093184
59,0.017995357513427734,0.019434397708556417
60,0.01797032356262207,0.019420678408758534
61,0.01797199249267578,0.019407503462835977
62,0.01796722412109375,0.01939480731679974
63,0.01799750328063965,0.019382482013910685
64,0.017976760864257812,0.019370499477591566
65,0.017943859100341797,0.019358905469054714
66,0.017972946166992188,0.019347666272818597
67,0.01797199249267578,0.019336745252343177
68,0.01798224449157715,0.019326093055404905
69,0.017985820770263672,0.01931574953435661
70,0.017986297607421875,0.01930568489847304
71,0.017965316772460938,0.019295857451990472
72,0.017985105514526367,0.01928643782389963
73,0.017995595932006836,0.019277628295012974
74,0.01797032356262207,0.019269538782884215
75,0.017957687377929688,0.019260807200267658
76,0.017982959747314453,0.019252521363986915
77,0.01796269416809082,0.019244259664557502
78,0.017967700958251953,0.019236416039062964
79,0.018000364303588867,0.019228665867399485
80,0.01807570457458496,0.01922142226363816
81,0.017987966537475586,0.01921457611251255
82,0.018016576766967773,0.019207376578798077
83,0.017992019653320312,0.01920028447254376
84,0.01796889305114746,0.01919334167319095
85,0.018000364303588867,0.01918663795816774
86,0.017996549606323242,0.019180122117087434
87,0.017976045608520508,0.01917370142379224
88,0.01799297332763672,0.01916737856153152
89,0.017966747283935547,0.019161218543693043
90,0.01798558235168457,0.019155223597286823
91,0.017990827560424805,0.019149323110342283
92,0.017986059188842773,0.0191435652567928
